0.0	0.0	0.0	0.0
0.03333	0.0549496	0.0	0.2626
0.06666	0.108182	0.0	0.496762
0.09999	0.155548	0.0	0.684773
0.13332	0.200149	0.0	0.860975
0.16665	0.247705	0.0	1.01814
0.19998	0.303938	0.0	1.14904
0.23331	0.373336	0.0	1.25622
0.26664	0.451861	0.0	1.34204
0.29997	0.53244	0.0	1.39901
0.3333	0.608002	0.0	1.41967
0.36663	0.676376	0.0	1.40546
0.39996	0.741427	0.0	1.36415
0.43329	0.805142	-1.19209e-007	1.29775
0.46662	0.869506	-1.33514e-007	1.20823
0.49995	0.937482	-1.43051e-007	1.08093
0.53328	1.00544	-1.52588e-007	0.911365
0.56661	1.06546	-1.62125e-007	0.716765
0.59994	1.11226	-1.66893e-007	0.494533
0.63327	1.15113	-1.71661e-007	0.247266
0.6666	1.19	-1.81198e-007	0.0
