0.0	0.0	0.0	0.0
0.03333	0.247094	-0.0217866	0.545188
0.06666	0.320214	-0.0227591	0.938855
0.09999	0.39935	-0.0218494	1.38477
0.13332	0.509363	-0.0221135	1.8842
0.16665	0.593217	-0.0216187	2.15963
0.19998	0.645789	-0.0203488	2.19787
0.23331	0.696621	-0.0190317	2.2059
0.26664	0.745907	-0.0176726	2.18561
0.29997	0.79384	-0.0162768	2.13884
0.3333	0.840612	-0.0148496	2.06739
0.36663	0.886419	-0.0133961	1.973
0.39996	0.931452	-0.0119216	1.85742
0.43329	0.975906	-0.0104314	1.72238
0.46662	1.01997	-0.00893072	1.55111
0.49995	1.06385	-0.00742478	1.33403
0.53328	1.10772	-0.00591885	1.08365
0.56661	1.15179	-0.00441816	0.812507
0.59994	1.19624	-0.00292795	0.53315
0.63327	1.24127	-0.00145349	0.258127
0.6666	1.28708	0.0	0.0
