0	0	0	0
0.03333	0.0147554	0	0
0.06666	-0.0333906	1.90E-07	0
0.09999	-0.10126	5.77E-07	0
0.13332	-0.170454	9.71E-07	0
0.16665	-0.240821	1.37E-06	0
0.19998	-0.312207	1.78E-06	0
0.23331	-0.384462	2.19E-06	0
0.26664	-0.457432	2.61E-06	0
0.29997	-0.530965	3.03E-06	0
0.3333	-0.604911	3.45E-06	0
0.36663	-0.679115	3.87E-06	0
0.39996	-0.753427	4.29E-06	0
0.43329	-0.827693	4.72E-06	0
0.46662	-0.901762	5.14E-06	0
0.49995	-0.975482	5.56E-06	0
0.53328	-1.0487	5.98E-06	0
0.56661	-1.12126	6.39E-06	0
0.59994	-1.19302	6.80E-06	0
0.63327	-1.26382	7.20E-06	0
0.6666	-1.33351	7.60E-06	0
0.69993	-1.40194	7.99E-06	0
0.73326	-1.46896	8.37E-06	0
0.76659	-1.5344	8.74E-06	0
0.79992	-1.59813	9.11E-06	0
0.83325	-1.65999	9.46E-06	0
0.86658	-1.71282	9.76E-06	0
0.89991	-1.75149	9.98E-06	0
0.93324	-1.77881	1.01E-05	0
0.96657	-1.79764	1.02E-05	0
0.9999	-1.81079	1.03E-05	0
1.03323	-1.82112	1.04E-05	0
1.06656	-1.83119	1.04E-05	0
1.09989	-1.84116	1.05E-05	0
1.13322	-1.85091	1.05E-05	0
1.16655	-1.86044	1.06E-05	0
1.19988	-1.86976	1.07E-05	0
1.23321	-1.87888	1.07E-05	0
1.26654	-1.88779	1.08E-05	0
1.29987	-1.89652	1.08E-05	0
1.3332	-1.90508	1.09E-05	0
1.36653	-1.91346	1.09E-05	0
1.39986	-1.92167	1.10E-05	0
1.43319	-1.92973	1.10E-05	0
1.46652	-1.93765	1.10E-05	0
1.49985	-1.94542	1.11E-05	0
1.53318	-1.95306	1.11E-05	0
1.56651	-1.96058	1.12E-05	0
1.59984	-1.96799	1.12E-05	0
1.63317	-1.97528	1.13E-05	0
1.6665	-1.98248	1.13E-05	0
1.69983	-1.98958	1.13E-05	0
1.73316	-1.99661	1.14E-05	0
1.76649	-2.00355	1.14E-05	0
1.79982	-2.01043	1.15E-05	0
1.83315	-2.01725	1.15E-05	0
1.86648	-2.02402	1.15E-05	0
1.89981	-2.03075	1.16E-05	0
1.93314	-2.03744	1.16E-05	0
1.96647	-2.04411	1.16E-05	0
1.9998	-2.05075	1.17E-05	0
2.03313	-2.05738	1.17E-05	0
2.06646	-2.06402	1.18E-05	0
2.09979	-2.07065	1.18E-05	0
2.13312	-2.0773	1.18E-05	0
2.16645	-2.08397	1.19E-05	0
2.19978	-2.09067	1.19E-05	0
2.23311	-2.09741	1.20E-05	0
2.26644	-2.10419	1.20E-05	0
2.29977	-2.11102	1.20E-05	0
2.3331	-2.11782	1.21E-05	0
2.36643	-2.1239	1.21E-05	0
2.39976	-2.12892	1.21E-05	0
2.43309	-2.1326	1.22E-05	0
2.46642	-2.13468	1.22E-05	0
2.49975	-2.13489	1.22E-05	0
2.53308	-2.13298	1.22E-05	0
2.56641	-2.12571	1.21E-05	0
2.59974	-2.11242	1.20E-05	0
2.63307	-2.09674	1.19E-05	0
2.6664	-2.08225	1.19E-05	0
2.69973	-2.07815	1.18E-05	0
2.73306	-2.07404	1.18E-05	0
2.76639	-2.06993	1.18E-05	0
2.79972	-2.06583	1.18E-05	0
2.83305	-2.06172	1.17E-05	0
2.86638	-2.05762	1.17E-05	0
2.89971	-2.05351	1.17E-05	0
2.93304	-2.0494	1.17E-05	0
2.96637	-2.0453	1.17E-05	0
2.9997	-2.04119	1.16E-05	0
3.03303	-2.03708	1.16E-05	0
3.06636	-2.03298	1.16E-05	0
3.09969	-2.02887	1.16E-05	0
3.13302	-2.02477	1.15E-05	0
3.16635	-2.02066	1.15E-05	0
3.19968	-2.01655	1.15E-05	0
3.23301	-2.01245	1.15E-05	0
3.26634	-2.00834	1.14E-05	0
3.29967	-2.00424	1.14E-05	0
3.333	-2.00013	1.14E-05	0
3.36633	-1.99602	1.14E-05	0
3.39966	-1.99192	1.13E-05	0
3.43299	-1.98781	1.13E-05	0
3.46632	-1.98371	1.13E-05	0
3.49965	-1.9796	1.13E-05	0
3.53298	-1.97549	1.13E-05	0
3.56631	-1.97139	1.12E-05	0
3.59964	-1.96728	1.12E-05	0
3.63297	-1.96317	1.12E-05	0
3.6663	-1.95907	1.12E-05	0
3.69963	-1.86386	1.06E-05	0
3.73296	-1.76866	1.01E-05	0
3.76629	-1.67346	9.54E-06	0
3.79962	-1.57825	8.99E-06	0
3.83295	-1.5083	8.59E-06	0
3.86628	-1.43543	8.18E-06	0
3.89961	-1.37713	7.85E-06	0
3.93294	-1.34616	7.67E-06	0
3.96627	-1.32494	7.55E-06	0
3.9996	-1.30865	7.46E-06	0
4.03293	-1.29641	7.39E-06	0
4.06626	-1.28734	7.33E-06	0
4.09959	-1.28054	7.30E-06	0
4.13292	-1.27515	7.27E-06	0
4.16625	-1.27028	7.24E-06	0
4.19958	-1.26542	7.21E-06	0
4.23291	-1.26221	7.19E-06	0
4.26624	-1.26069	7.18E-06	0
4.29957	-1.26048	7.18E-06	0
4.3329	-1.26126	7.19E-06	0
4.36623	-1.26268	7.19E-06	0
4.39956	-1.26438	7.20E-06	0
4.43289	-1.26602	7.21E-06	0
4.46622	-1.26726	7.22E-06	0
4.49955	-1.26775	7.22E-06	0
