0.0	0.0	0.0	1.41805
0.03333	0.00246381	0.0	1.45674
0.06666	0.00433921	0.0	1.50181
0.09999	0.00573318	0.0	1.51503
0.13332	0.00675272	0.0	1.46485
0.16665	0.00750481	0.0	1.37282
0.19998	0.00809642	0.0	1.2579
0.23331	0.00863454	0.0	1.1346
0.26664	0.00922616	0.0	1.01742
0.29997	0.00997824	0.0	0.920896
0.3333	0.0109978	0.0	0.839924
0.36663	0.0123918	0.0	0.762304
0.39996	0.0142672	0.0	0.691868
0.43329	0.016731	0.0	0.632448
0.46662	0.0198902	0.0	0.587879
0.49995	0.0238517	0.0	0.561991
0.53328	0.0287226	0.0	0.544435
0.56661	0.0346099	0.0	0.540004
0.59994	0.0416204	0.0	0.575246
0.63327	0.0498613	-1.33514e-007	0.676711
0.6666	0.063259	2.72751e-006	0.850561
0.69993	0.103635	1.53637e-005	1.0818
0.73326	0.171839	1.40095e-005	1.58301
0.76659	0.268834	-2.62356e-005	2.57763
0.79992	0.405636	-9.86385e-005	4.00688
0.83325	0.556977	-0.000184107	5.60989
0.86658	0.692384	-0.000264511	7.12325
0.89991	0.781383	-0.000321741	8.28356
0.93324	0.805351	-0.000344191	9.14312
0.96657	0.816381	-0.000359726	9.93425
0.9999	0.825172	-0.000374155	10.6635
1.03323	0.831847	-0.000387554	11.3374
1.06656	0.83653	-0.000399971	11.9625
1.09989	0.839345	-0.000411463	12.5454
1.13322	0.840416	-0.000422106	13.0926
1.16655	0.839866	-0.000431962	13.6106
1.19988	0.837819	-0.000441074	14.1061
1.23321	0.8344	-0.000449543	14.5866
1.26654	0.829731	-0.000457382	15.0547
1.29987	0.823937	-0.000464668	15.509
1.3332	0.817141	-0.000471478	15.948
1.36653	0.809467	-0.000477848	16.3704
1.39986	0.801039	-0.000483875	16.7747
1.43319	0.791982	-0.000489588	17.1596
1.46652	0.782417	-0.000495052	17.5237
1.49985	0.77247	-0.000500345	17.8655
1.53318	0.762265	-0.000505514	18.1838
1.56651	0.751924	-0.000510626	18.4771
1.59984	0.741572	-0.000515738	18.744
1.63317	0.731333	-0.000520916	18.9832
1.6665	0.72133	-0.000526209	19.1587
1.69983	0.711688	-0.000531702	19.2446
1.73316	0.702529	-0.000537434	19.2543
1.76649	0.693978	-0.00054348	19.2011
1.79982	0.686159	-0.000549889	19.0986
1.83315	0.679195	-0.000556736	18.9601
1.86648	0.67321	-0.000564079	18.799
1.89981	0.66776	-0.000571766	18.6132
1.93314	0.66007	-0.000578804	18.3304
1.96647	0.650999	-0.00058548	17.9691
1.9998	0.642034	-0.000592251	17.5641
2.03313	0.634657	-0.000599632	17.1504
2.06646	0.630355	-0.000608082	16.7628
2.09979	0.628733	-0.000617447	16.3988
2.13312	0.628254	-0.000627251	16.0331
2.16645	0.62869	-0.000637388	15.6658
2.19978	0.629812	-0.000647764	15.2975
2.23311	0.631391	-0.000658321	14.9284
2.26644	0.633198	-0.000668955	14.559
2.29977	0.635006	-0.000679588	14.1896
2.3331	0.636585	-0.000690136	13.8205
2.36643	0.637707	-0.000700521	13.4522
