0.0	0.0	0.0	0.0
0.03333	-0.0165814	0.00728718	0.0
0.06666	-0.0602161	0.0255051	0.0
0.09999	-0.12174	0.0491884	0.0
0.13332	-0.191988	0.0728717	0.0
0.16665	-0.261796	0.0910896	0.0
0.19998	-0.322001	0.0983768	0.0
0.23331	-0.373901	0.0936092	0.0
0.26664	-0.425037	0.0814361	0.0
0.29997	-0.475605	0.0650524	0.0
0.3333	-0.525802	0.0476529	0.0
0.36663	-0.575824	0.0324322	0.0
0.39996	-0.625214	0.0169498	0.0
0.43329	-0.672005	0.00691207	0.0
0.46662	-0.717675	0.00492992	0.0
0.49995	-0.764408	0.00332088	0.0
0.53328	-0.811206	0.00206009	0.0
0.56661	-0.85707	0.00112274	0.0
0.59994	-0.901001	0.000483932	0.0
0.63327	-0.942001	0.000118904	0.0
0.6666	-0.979069	2.70843e-006	0.0
0.69993	-1.00822	2.70843e-006	0.0
0.73326	-1.0292	2.74658e-006	0.0
0.76659	-1.04663	2.74658e-006	0.0
0.79992	-1.0651	2.74658e-006	0.0
0.83325	-1.08925	2.78473e-006	0.0
0.86658	-1.12568	2.78473e-006	0.0
0.89991	-1.17135	2.82288e-006	0.0
0.93324	-1.21628	2.86102e-006	0.0
0.96657	-1.25054	2.86102e-006	0.0
0.9999	-1.26417	2.89917e-006	0.0
1.03323	-1.26408	2.93732e-006	0.0
1.06656	-1.26367	2.93732e-006	0.0
1.09989	-1.26276	2.97546e-006	0.0
1.13322	-1.26117	3.01361e-006	0.0
1.16655	-1.25873	3.01361e-006	0.0
1.19988	-1.25558	3.05176e-006	0.0
1.23321	-1.2495	3.05176e-006	0.0
1.26654	-1.23677	3.0899e-006	0.0
1.29987	-1.21362	3.0899e-006	0.0
1.3332	-1.17633	3.12805e-006	0.0
1.36653	-1.12116	3.12805e-006	0.0
1.39986	-1.02712	3.01361e-006	0.111279
1.43319	-0.884684	2.70843e-006	0.395395
1.46652	-0.70722	2.25067e-006	0.777766
1.49985	-0.508114	1.71661e-006	1.18381
1.53318	-0.300745	1.18256e-006	1.53894
1.56651	-0.0715753	5.34058e-007	1.85843
1.59984	0.190247	-2.28882e-007	2.18646
1.63317	0.46731	-1.06812e-006	2.49183
1.6665	0.742201	-1.8692e-006	2.74336
1.69983	1.01706	-2.67029e-006	2.94342
1.73316	1.29892	-3.50952e-006	3.10509
1.76649	1.57768	-4.34875e-006	3.2132
1.79982	1.84327	-5.11169e-006	3.25261
1.83315	2.09585	-5.83649e-006	3.24304
1.86648	2.34303	-6.52313e-006	3.21173
1.89981	2.58585	-7.17163e-006	3.1548
1.93314	2.82535	-7.82013e-006	3.06836
1.96647	3.06257	-8.50677e-006	2.94852
1.9998	3.29856	-9.15527e-006	2.79139
2.03313	3.53247	-9.80377e-006	2.59186
2.06646	3.76176	-1.04141e-005	2.32725
2.09979	3.98493	-1.10626e-005	1.96734
2.13312	4.20047	-1.16348e-005	1.4819
2.16645	4.35468	-1.20544e-005	0.0
2.19978	4.41245	-1.22452e-005	0.0
2.23311	4.46384	-1.23596e-005	0.0
2.26644	4.50716	-1.25122e-005	0.0
2.29977	4.5407	-1.25885e-005	0.0
2.3331	4.56275	-1.26648e-005	0.0
2.36643	4.57629	-1.27029e-005	0.0
2.39976	4.58597	-1.27029e-005	0.0
2.43309	4.59259	-1.27411e-005	0.0
2.46642	4.59698	-1.27411e-005	0.0
2.49975	4.59994	-1.27792e-005	0.0
2.53308	4.60229	-1.27792e-005	0.0
2.56641	4.60484	-1.27792e-005	0.0
2.59974	4.60841	-1.27792e-005	0.0
2.63307	4.61269	-1.27792e-005	0.0
2.6664	4.61673	-1.27792e-005	0.0
2.69973	4.62038	-1.27792e-005	0.0
2.73306	4.62348	-1.27792e-005	0.0
2.76639	4.62588	-1.27792e-005	0.0
2.79972	4.62744	-1.27792e-005	0.0
2.83305	4.62799	-1.27792e-005	0.0
2.86638	4.62782	-1.27792e-005	0.0
2.89971	4.62723	-1.27792e-005	0.0
2.93304	4.62611	-1.27792e-005	0.0
2.96637	4.62434	-1.27792e-005	0.0
2.9997	4.6218	-1.27792e-005	0.0
3.03303	4.61838	-1.27792e-005	0.0
3.06636	4.61395	-1.27792e-005	0.0
3.09969	4.60841	-1.27792e-005	0.0
3.13302	4.58583	-1.27792e-005	0.0
3.16635	4.54086	-1.27792e-005	0.0
3.19968	4.48925	-1.27792e-005	0.0
3.23301	4.44674	-1.27792e-005	0.0
3.26634	4.42907	-1.27792e-005	0.0
